order_id,customer_id,product_id,order_date,quantity,discount_percent,revenue,profit,city
4540,293,1018,2024-07-31,4,0,28484.0,7556.0,Delhi
4541,229,1018,2024-07-27,4,0,28484.0,7556.0,Delhi
4542,769,1019,2025-08-14,4,15,24408.6,7668.6,Pune
4543,118,1005,2024-01-29,2,5,127909.9,51807.9,Delhi
4544,466,1019,2025-10-13,2,5,13640.1,5270.1,Bengaluru
4545,613,1005,2024-07-29,1,5,63954.95,25903.95,Ahmedabad
4546,256,1013,2024-08-12,4,0,31256.0,5768.0,Mumbai
4547,306,1017,2025-01-13,2,5,4029.9,1349.9,Bengaluru
4548,579,1010,2025-01-10,3,20,6331.2,1681.2,Pune
4549,328,1018,2024-12-24,4,0,28484.0,7556.0,Mumbai
4550,287,1003,2024-03-10,1,0,37294.0,12158.0,Pune
4551,685,1002,2024-08-03,4,0,219944.0,72500.0,Pune
4552,599,1019,2025-10-02,4,0,28716.0,11976.0,Ahmedabad
4553,477,1017,2025-08-20,4,5,8059.8,2699.8,Hyderabad
4554,346,1018,2024-10-21,1,10,6408.9,1176.9,Bengaluru
4555,562,1012,2024-01-04,1,0,2814.0,797.0,Hyderabad
4556,689,1012,2024-09-07,1,15,2391.9,374.9,Pune
4557,410,1020,2024-06-05,4,0,16376.0,6604.0,Delhi
4558,33,1003,2024-08-16,2,10,67129.2,16857.2,Mumbai
4559,613,1007,2025-10-09,3,0,16173.0,2946.0,Ahmedabad
4560,655,1008,2025-02-03,4,0,18540.0,5284.0,Ahmedabad
4561,26,1001,2025-06-15,2,0,31790.0,6146.0,Chennai
4562,168,1001,2025-09-17,3,0,47685.0,9219.0,Bengaluru
4563,623,1001,2025-08-01,2,10,28611.0,2967.0,Bengaluru
4564,677,1013,2024-03-13,3,15,19925.7,809.7,Kolkata
4565,584,1014,2025-02-20,4,10,13089.6,2705.6,Hyderabad
4566,391,1006,2024-06-07,3,0,17073.0,3357.0,Kolkata
4567,1,1003,2025-01-16,4,0,149176.0,48632.0,Bengaluru
4568,660,1008,2024-11-17,4,20,14832.0,1576.0,Hyderabad
4569,672,1015,2025-11-05,4,10,10684.8,3948.8,Pune
4570,249,1001,2025-11-07,2,0,31790.0,6146.0,Kolkata
4571,473,1016,2024-08-30,2,0,1360.0,258.0,Pune
4572,278,1015,2024-10-16,3,5,8458.8,3406.8,Chennai
4573,770,1008,2024-08-12,4,0,18540.0,5284.0,Pune
4574,320,1017,2024-01-03,1,5,2014.95,674.95,Bengaluru
4575,409,1004,2024-12-27,2,10,79615.8,27549.8,Pune
4576,468,1020,2024-05-06,3,0,12282.0,4953.0,Kolkata
4577,715,1014,2024-05-07,2,15,6181.2,989.2,Hyderabad
4578,209,1014,2025-05-13,2,15,6181.2,989.2,Hyderabad
4579,6,1003,2025-06-24,1,0,37294.0,12158.0,Chennai
4580,613,1007,2025-01-11,2,0,10782.0,1964.0,Ahmedabad
4581,187,1001,2024-05-10,2,15,27021.5,1377.5,Chennai
4582,685,1005,2024-04-25,3,10,181766.7,67613.7,Pune
4583,644,1002,2024-09-01,2,0,109972.0,36250.0,Delhi
4584,773,1007,2024-08-06,1,10,4851.9,442.9,Hyderabad
4585,662,1001,2024-04-02,2,15,27021.5,1377.5,Ahmedabad
4586,525,1017,2025-08-04,4,0,8484.0,3124.0,Delhi
4587,797,1006,2024-08-27,1,0,5691.0,1119.0,Delhi
4588,354,1018,2024-02-15,2,0,14242.0,3778.0,Hyderabad
4589,774,1017,2025-06-06,1,15,1802.85,462.85,Mumbai
4590,57,1013,2025-05-24,1,10,7032.6,660.6,Ahmedabad
4591,36,1020,2024-02-14,4,0,16376.0,6604.0,Hyderabad
4592,611,1019,2024-09-04,2,0,14358.0,5988.0,Chennai
4593,17,1013,2024-12-03,1,5,7423.3,1051.3,Delhi
4594,561,1017,2024-10-16,3,0,6363.0,2343.0,Hyderabad
4595,634,1002,2025-09-18,4,15,186952.4,39508.4,Chennai
4596,441,1005,2025-10-06,1,5,63954.95,25903.95,Delhi
4597,150,1016,2025-02-19,2,0,1360.0,258.0,Ahmedabad
4598,45,1006,2024-08-21,1,0,5691.0,1119.0,Mumbai
4599,236,1004,2024-09-18,2,10,79615.8,27549.8,Bengaluru
4600,663,1019,2024-08-23,2,0,14358.0,5988.0,Chennai
4601,751,1019,2024-11-13,3,0,21537.0,8982.0,Kolkata
4602,292,1011,2024-03-26,1,0,1055.0,409.0,Delhi
4603,339,1005,2024-05-21,4,10,242355.6,90151.6,Bengaluru
4604,317,1012,2025-06-14,2,10,5065.2,1031.2,Kolkata
4605,219,1003,2025-05-11,1,0,37294.0,12158.0,Hyderabad
4606,185,1016,2025-10-17,2,10,1224.0,122.0,Bengaluru
4607,569,1009,2024-06-05,3,5,14030.55,5816.55,Mumbai
4608,141,1013,2024-11-12,1,0,7814.0,1442.0,Kolkata
4609,775,1014,2025-12-09,1,10,3272.4,676.4,Hyderabad
4610,555,1002,2024-11-17,2,0,109972.0,36250.0,Mumbai
4611,372,1017,2024-05-05,3,0,6363.0,2343.0,Pune
4612,384,1001,2024-10-16,1,5,15100.25,2278.25,Delhi
4613,187,1012,2025-07-17,3,15,7175.7,1124.7,Chennai
4614,407,1010,2025-06-16,3,0,7914.0,3264.0,Ahmedabad
4615,453,1012,2025-09-08,1,15,2391.9,374.9,Mumbai
4616,346,1002,2024-01-26,1,0,54986.0,18125.0,Bengaluru
4617,581,1005,2024-05-12,1,0,67321.0,29270.0,Ahmedabad
4618,430,1010,2024-04-15,2,5,5012.2,1912.2,Hyderabad
4619,441,1007,2024-03-14,4,0,21564.0,3928.0,Delhi
4620,696,1020,2024-04-27,2,10,7369.2,2483.2,Chennai
4621,653,1012,2024-03-03,1,0,2814.0,797.0,Chennai
4622,346,1003,2025-03-22,4,10,134258.4,33714.4,Bengaluru
4623,103,1002,2025-03-26,3,5,156710.1,46127.1,Ahmedabad
4624,147,1005,2025-06-06,2,0,134642.0,58540.0,Hyderabad
4625,649,1006,2024-07-11,1,10,5121.9,549.9,Kolkata
4626,243,1004,2024-09-14,4,0,176924.0,72792.0,Chennai
4627,532,1006,2025-09-19,1,0,5691.0,1119.0,Delhi
4628,111,1010,2024-05-14,2,0,5276.0,2176.0,Mumbai
4629,752,1015,2025-11-08,1,5,2819.6,1135.6,Delhi
4630,151,1018,2025-04-26,3,0,21363.0,5667.0,Mumbai
4631,415,1011,2025-08-08,4,0,4220.0,1636.0,Kolkata
4632,529,1009,2025-09-27,4,20,15753.6,4801.6,Hyderabad
4633,403,1016,2024-01-06,4,10,2448.0,244.0,Hyderabad
4634,267,1001,2024-05-19,4,10,57222.0,5934.0,Bengaluru
4635,385,1014,2024-08-13,2,0,7272.0,2080.0,Chennai
4636,242,1005,2025-11-27,2,10,121177.8,45075.8,Bengaluru
4637,131,1004,2024-07-18,4,10,159231.6,55099.6,Kolkata
4638,653,1011,2024-03-30,1,15,896.75,250.75,Chennai
4639,624,1006,2025-03-28,2,15,9674.7,530.7,Bengaluru
4640,335,1007,2025-09-13,4,5,20485.8,2849.8,Ahmedabad
4641,754,1010,2024-09-01,3,10,7122.6,2472.6,Hyderabad
4642,671,1004,2024-09-18,2,0,88462.0,36396.0,Ahmedabad
4643,755,1014,2024-08-05,4,0,14544.0,4160.0,Pune
4644,112,1014,2024-05-19,4,20,11635.2,1251.2,Chennai
4645,465,1015,2025-10-07,1,20,2374.4,690.4,Mumbai
4646,419,1012,2024-04-07,3,0,8442.0,2391.0,Bengaluru
4647,111,1010,2025-09-24,4,10,9496.8,3296.8,Mumbai
4648,796,1013,2024-03-11,1,15,6641.9,269.9,Bengaluru
4649,24,1018,2025-01-05,4,0,28484.0,7556.0,Delhi
4650,64,1012,2025-12-29,2,0,5628.0,1594.0,Chennai
4651,624,1012,2024-03-09,3,10,7597.8,1546.8,Bengaluru
4652,141,1003,2024-05-02,2,10,67129.2,16857.2,Kolkata
4653,282,1009,2025-10-25,3,0,14769.0,6555.0,Bengaluru
4654,338,1014,2024-11-12,2,0,7272.0,2080.0,Chennai
4655,303,1007,2025-04-30,3,0,16173.0,2946.0,Mumbai
4656,587,1013,2025-02-04,1,5,7423.3,1051.3,Delhi
4657,65,1014,2024-10-10,2,5,6908.4,1716.4,Ahmedabad
4658,40,1008,2025-04-02,3,0,13905.0,3963.0,Mumbai
4659,386,1019,2024-02-24,1,5,6820.05,2635.05,Hyderabad
4660,355,1012,2025-08-03,1,0,2814.0,797.0,Bengaluru
4661,328,1015,2025-12-01,4,20,9497.6,2761.6,Mumbai
4662,113,1012,2025-07-11,3,15,7175.7,1124.7,Ahmedabad
4663,217,1016,2025-11-17,3,5,1938.0,285.0,Pune
4664,799,1011,2025-06-02,1,10,949.5,303.5,Delhi
4665,655,1020,2025-06-18,3,10,11053.8,3724.8,Ahmedabad
4666,310,1002,2024-10-20,1,0,54986.0,18125.0,Chennai
4667,420,1016,2025-12-21,1,0,680.0,129.0,Delhi
4668,580,1017,2024-02-24,1,0,2121.0,781.0,Mumbai
4669,62,1001,2024-09-24,1,0,15895.0,3073.0,Chennai
4670,362,1005,2024-10-02,1,5,63954.95,25903.95,Chennai
4671,613,1017,2025-08-28,2,5,4029.9,1349.9,Ahmedabad
4672,493,1013,2024-09-26,4,0,31256.0,5768.0,Hyderabad
4673,546,1019,2025-09-29,1,0,7179.0,2994.0,Pune
4674,354,1012,2025-02-26,4,5,10693.2,2625.2,Hyderabad
4675,209,1003,2024-04-09,39,0,1640936.0,48632.0,Hyderabad
4676,555,1008,2025-06-13,1,0,4635.0,1321.0,Mumbai
4677,422,1016,2025-02-19,1,0,680.0,129.0,Kolkata
4678,202,1013,2024-05-18,3,0,23442.0,4326.0,Delhi
4679,80,1010,2024-12-17,2,0,5276.0,2176.0,Kolkata
4680,71,1016,2025-01-13,4,15,2312.0,108.0,Ahmedabad
4681,631,1016,2024-02-02,4,20,2176.0,-28.0,Chennai
4682,302,1017,2024-04-26,2,15,3605.7,925.7,Delhi
4683,501,1012,2024-04-14,4,15,9567.6,1499.6,Delhi
4684,354,1017,2025-08-14,4,10,7635.6,2275.6,Hyderabad
4685,179,1005,2024-08-01,1,0,67321.0,29270.0,Hyderabad
4686,440,1013,2025-03-20,2,15,13283.8,539.8,Pune
4687,715,1004,2025-04-26,2,20,70769.6,18703.6,Hyderabad
4688,460,1017,2024-04-06,3,0,6363.0,2343.0,Kolkata
4689,519,1011,2025-11-05,3,20,2532.0,594.0,Ahmedabad
4690,762,1011,2024-06-12,4,0,4220.0,1636.0,Pune
4691,790,1012,2024-06-23,1,0,2814.0,797.0,Mumbai
4692,447,1008,2024-08-08,2,0,9270.0,2642.0,Pune
4693,147,1001,2024-01-18,2,0,31790.0,6146.0,Hyderabad
4694,406,1010,2025-06-01,2,0,5276.0,2176.0,Bengaluru
4695,76,1001,2025-07-13,1,0,15895.0,3073.0,Bengaluru
4696,477,1007,2024-10-02,4,0,21564.0,3928.0,Hyderabad
4697,688,1007,2025-10-30,2,0,10782.0,1964.0,Bengaluru
4698,469,1005,2025-11-21,3,0,201963.0,87810.0,Hyderabad
4699,149,1014,2024-04-10,2,0,7272.0,2080.0,Hyderabad
4700,489,1010,2024-06-22,1,0,2638.0,1088.0,Delhi
4701,141,1006,2025-11-28,4,5,21625.8,3337.8,Kolkata
4702,131,1019,2025-02-04,4,10,25844.4,9104.4,Kolkata
4703,228,1020,2025-11-05,1,0,4094.0,1651.0,Bengaluru
4704,598,1019,2025-04-10,4,15,24408.6,7668.6,Pune
4705,772,1008,2024-04-09,1,0,4635.0,1321.0,Mumbai
4706,134,1017,2024-02-17,2,0,4242.0,1562.0,Kolkata
4707,58,1019,2024-04-25,1,20,5743.2,1558.2,Delhi
4708,255,1009,2024-04-12,4,0,19692.0,8740.0,Mumbai
4709,418,1004,2025-07-27,3,5,126058.35,47959.35,Hyderabad
4710,81,1018,2024-10-24,1,5,6764.95,1532.95,Delhi
4711,696,1004,2024-01-04,1,5,42019.45,15986.45,Chennai
4712,390,1014,2024-07-25,3,0,10908.0,3120.0,Chennai
4713,443,1019,2024-11-13,4,5,27280.2,10540.2,Pune
4714,586,1005,2025-11-26,3,5,191864.85,77711.85,Bengaluru
4715,689,1020,2025-05-10,4,0,16376.0,6604.0,Pune
4716,444,1005,2025-11-01,4,10,242355.6,90151.6,Delhi
4717,439,1019,2025-09-17,2,0,14358.0,5988.0,Chennai
4718,119,1013,2025-06-17,3,0,23442.0,4326.0,Pune
4719,483,1015,2024-03-20,4,10,10684.8,3948.8,Ahmedabad
4720,544,1018,2024-02-24,4,20,22787.2,1859.2,Pune
4721,618,1006,2025-05-19,3,5,16219.35,2503.35,Chennai
4722,16,1005,2024-04-06,3,20,161570.4,47417.4,Delhi
4723,179,1010,2025-02-11,4,10,9496.8,3296.8,Hyderabad
4724,429,1006,2024-12-29,2,10,10243.8,1099.8,Pune
4725,332,1009,2025-07-29,4,0,19692.0,8740.0,Chennai
4726,19,1001,2024-10-08,3,0,47685.0,9219.0,Pune
4727,717,1003,2025-05-20,4,15,126799.6,26255.6,Pune
4728,201,1009,2025-10-09,4,0,19692.0,8740.0,Kolkata
4729,740,1001,2024-10-11,1,5,15100.25,2278.25,Kolkata
4730,54,1007,2024-10-10,1,15,4582.35,173.35,Ahmedabad
4731,695,1009,2024-08-06,2,0,9846.0,4370.0,Pune
4732,771,1010,2025-03-16,4,10,9496.8,3296.8,Mumbai
4733,181,1008,2024-03-28,3,5,13209.75,3267.75,Hyderabad
4734,558,1018,2025-07-26,2,0,14242.0,3778.0,Delhi
4735,423,1009,2025-07-06,1,0,4923.0,2185.0,Pune
4736,254,1017,2024-05-05,4,0,8484.0,3124.0,Hyderabad
4737,680,1003,2025-02-28,4,20,119340.8,18796.8,Pune
4738,655,1009,2025-03-28,1,15,4184.55,1446.55,Ahmedabad
4739,638,1002,2025-05-22,4,5,208946.8,61502.8,Delhi
4740,505,1018,2025-10-01,3,10,19226.7,3530.7,Pune
4741,87,1020,2025-04-02,2,0,8188.0,3302.0,Mumbai
4742,500,1004,2025-11-22,4,0,176924.0,72792.0,Ahmedabad
4743,756,1007,2024-11-30,4,10,19407.6,1771.6,Hyderabad
4744,253,1008,2025-05-23,3,10,12514.5,2572.5,Delhi
4745,261,1011,2025-07-01,1,0,1055.0,409.0,Hyderabad
4746,598,1014,2024-12-28,4,15,12362.4,1978.4,Pune
4747,631,1001,2024-08-29,3,5,45300.75,6834.75,Chennai
4748,349,1005,2024-11-17,1,10,60588.9,22537.9,Chennai
4749,424,1011,2025-08-03,4,10,3798.0,1214.0,Ahmedabad
4750,274,1009,2025-03-19,4,0,19692.0,8740.0,Kolkata
4751,200,1001,2024-12-27,2,10,28611.0,2967.0,Kolkata
4752,322,1008,2025-01-02,2,0,9270.0,2642.0,Bengaluru
4753,35,1013,2024-12-23,3,0,23442.0,4326.0,Hyderabad
4754,505,1004,2025-02-04,4,10,159231.6,55099.6,Pune
4755,287,1006,2025-07-02,1,5,5406.45,834.45,Pune
4756,623,1013,2024-12-11,4,0,31256.0,5768.0,Bengaluru
4757,146,1016,2025-06-26,4,0,2720.0,516.0,Chennai
4758,465,1005,2024-07-17,2,10,121177.8,45075.8,Mumbai
4759,622,1003,2025-12-22,2,10,67129.2,16857.2,Chennai
4760,587,1017,2025-02-26,4,0,8484.0,3124.0,Delhi
4761,711,1011,2025-12-22,2,10,1899.0,607.0,Bengaluru
4762,274,1005,2025-11-07,2,20,107713.6,31611.6,Kolkata
4763,417,1016,2024-10-17,4,5,2584.0,380.0,Hyderabad
4764,513,1017,2024-06-22,1,15,1802.85,462.85,Mumbai
4765,555,1008,2024-02-29,4,0,18540.0,5284.0,Mumbai
4766,578,1005,2024-09-19,2,0,134642.0,58540.0,Mumbai
4767,254,1007,2024-01-14,4,5,20485.8,2849.8,Hyderabad
4768,781,1015,2024-06-17,3,0,8904.0,3852.0,Chennai
4769,407,1006,2024-07-20,4,20,18211.2,-76.8,Ahmedabad
4770,366,1015,2024-10-15,4,15,10091.2,3355.2,Mumbai
4771,481,1001,2024-06-26,4,0,63580.0,12292.0,Pune
4772,400,1017,2024-03-19,3,20,5090.4,1070.4,Chennai
4773,684,1012,2024-01-06,4,0,11256.0,3188.0,Kolkata
4774,708,1019,2024-08-09,2,10,12922.2,4552.2,Bengaluru
4775,619,1008,2024-04-26,4,5,17613.0,4357.0,Mumbai
4776,454,1020,2024-11-19,2,0,8188.0,3302.0,Delhi
4777,643,1002,2025-12-19,2,15,93476.2,19754.2,Delhi
4778,743,1001,2024-02-27,4,10,57222.0,5934.0,Kolkata
4779,265,1015,2025-12-18,4,5,11278.4,4542.4,Bengaluru
4780,365,1018,2025-12-15,1,10,6408.9,1176.9,Bengaluru
4781,190,1006,2025-04-10,2,5,10812.9,1668.9,Delhi
4782,329,1001,2025-06-28,3,0,47685.0,9219.0,Bengaluru
4783,132,1015,2024-08-07,2,15,5045.6,1677.6,Mumbai
4784,66,1017,2024-08-16,4,0,8484.0,3124.0,Mumbai
4785,584,1003,2025-11-01,2,15,63399.8,13127.8,Hyderabad
4786,504,1018,2024-03-04,4,5,27059.8,6131.8,Chennai
4787,175,1016,2024-11-25,2,0,1360.0,258.0,Pune
4788,462,1011,2024-10-18,3,0,3165.0,1227.0,Kolkata
4789,145,1006,2025-10-23,4,5,21625.8,3337.8,Pune
4790,202,1008,2025-09-23,4,5,17613.0,4357.0,Delhi
4791,5,1013,2025-05-01,2,5,14846.6,2102.6,Bengaluru
4792,485,1018,2024-02-15,3,0,21363.0,5667.0,Pune
4793,448,1012,2025-12-06,1,0,2814.0,797.0,Pune
4794,399,1003,2025-04-24,2,0,74588.0,24316.0,Pune
4795,800,1016,2025-05-14,1,5,646.0,95.0,Kolkata
4796,718,1003,2025-10-06,4,5,141717.2,41173.2,Kolkata
4797,485,1017,2024-01-30,1,20,1696.8,356.8,Pune
4798,406,1007,2024-12-04,2,10,9703.8,885.8,Bengaluru
4799,623,1018,2025-10-12,2,5,13529.9,3065.9,Bengaluru
4800,576,1003,2024-01-02,2,5,70858.6,20586.6,Kolkata
4801,599,1012,2025-05-20,3,0,8442.0,2391.0,Ahmedabad
4802,402,1020,2024-07-23,2,10,7369.2,2483.2,Delhi
4803,119,1004,2024-03-08,2,5,84038.9,31972.9,Pune
4804,347,1018,2024-02-23,2,15,12105.7,1641.7,Mumbai
4805,564,1016,2025-02-28,2,0,1360.0,258.0,Mumbai
4806,397,1014,2024-09-22,4,10,13089.6,2705.6,Delhi
4807,277,1001,2025-11-27,3,15,40532.25,2066.25,Kolkata
4808,562,1013,2025-11-30,3,15,19925.7,809.7,Hyderabad
4809,165,1013,2024-03-19,3,0,23442.0,4326.0,Bengaluru
4810,508,1004,2024-08-21,2,15,75192.7,23126.7,Chennai
4811,50,1003,2024-07-12,1,5,35429.3,10293.3,Delhi
4812,798,1006,2025-06-17,3,5,16219.35,2503.35,Chennai
4813,105,1005,2025-03-24,4,0,269284.0,117080.0,Chennai
4814,484,1015,2025-11-15,1,0,2968.0,1284.0,Bengaluru
4815,215,1019,2025-12-26,2,20,11486.4,3116.4,Hyderabad
4816,142,1016,2025-10-20,3,5,1938.0,285.0,Pune
4817,761,1020,2025-03-29,1,5,3889.3,1446.3,Pune
4818,789,1004,2024-02-27,2,0,88462.0,36396.0,Pune
4819,353,1013,2025-05-09,1,0,7814.0,1442.0,Kolkata
4820,511,1013,2024-04-15,4,0,31256.0,5768.0,Ahmedabad
4821,71,1006,2024-11-16,4,0,22764.0,4476.0,Ahmedabad
4822,673,1006,2024-04-05,2,15,9674.7,530.7,Bengaluru
4823,663,1004,2025-02-10,3,10,119423.7,41324.7,Chennai
4824,322,1013,2025-06-23,4,5,29693.2,4205.2,Bengaluru
4825,429,1020,2024-12-28,2,0,8188.0,3302.0,Pune
4826,123,1007,2025-02-09,2,5,10242.9,1424.9,Ahmedabad
4827,370,1011,2024-05-29,2,0,2110.0,818.0,Chennai
4828,689,1006,2024-05-07,3,10,15365.7,1649.7,Pune
4829,196,1015,2024-11-30,2,0,5936.0,2568.0,Bengaluru
4830,210,1015,2024-02-08,4,10,10684.8,3948.8,Ahmedabad
4831,493,1006,2025-01-03,2,10,10243.8,1099.8,Hyderabad
4832,506,1017,2024-07-25,2,10,3817.8,1137.8,Bengaluru
4833,301,1020,2024-12-09,1,0,4094.0,1651.0,Chennai
4834,296,1013,2024-02-13,3,5,22269.9,3153.9,Hyderabad
4835,623,1011,2025-05-24,1,0,1055.0,409.0,Bengaluru
4836,486,1014,2024-12-31,1,5,3454.2,858.2,Mumbai
4837,657,1005,2025-10-24,3,5,191864.85,77711.85,Chennai
4838,78,1007,2025-03-18,2,0,10782.0,1964.0,Ahmedabad
4839,670,1012,2025-08-18,3,10,7597.8,1546.8,Chennai
4840,662,1014,2024-11-03,2,5,6908.4,1716.4,Ahmedabad
4841,24,1016,2024-07-12,3,20,1632.0,-21.0,Delhi
4842,762,1001,2025-05-22,1,10,14305.5,1483.5,Pune
4843,714,1013,2025-08-19,4,0,31256.0,5768.0,Delhi
4844,409,1004,2025-07-01,4,0,176924.0,72792.0,Pune
4845,33,1013,2024-06-16,4,5,29693.2,4205.2,Mumbai
4846,713,1010,2024-06-22,2,0,5276.0,2176.0,Kolkata
4847,292,1003,2024-10-16,4,20,119340.8,18796.8,Delhi
4848,788,1017,2025-09-22,3,0,6363.0,2343.0,Ahmedabad
4849,475,1011,2025-06-24,2,0,2110.0,818.0,Pune
4850,217,1013,2024-12-06,4,0,31256.0,5768.0,Pune
4851,729,1020,2024-04-20,1,0,4094.0,1651.0,Kolkata
4852,563,1001,2024-09-19,3,0,47685.0,9219.0,Mumbai
4853,695,1006,2024-10-06,1,20,4552.8,-19.2,Pune
4854,599,1004,2025-09-20,4,0,176924.0,72792.0,Ahmedabad
4855,405,1010,2024-02-17,2,10,4748.4,1648.4,Kolkata
4856,789,1008,2024-02-05,4,5,17613.0,4357.0,Pune
4857,473,1017,2025-11-26,2,0,4242.0,1562.0,Pune
4858,665,1019,2024-04-24,4,0,28716.0,11976.0,Ahmedabad
4859,142,1013,2025-09-15,1,0,7814.0,1442.0,Pune
4860,730,1006,2024-11-06,1,10,5121.9,549.9,Delhi
4861,433,1018,2025-08-20,3,0,21363.0,5667.0,Hyderabad
4862,503,1017,2024-05-17,2,10,3817.8,1137.8,Kolkata
4863,401,1020,2025-05-30,1,5,3889.3,1446.3,Kolkata
4864,331,1020,2025-11-13,1,0,4094.0,1651.0,Hyderabad
4865,356,1015,2024-12-22,4,20,9497.6,2761.6,Hyderabad
4866,542,1017,2024-03-02,1,5,2014.95,674.95,Kolkata
4867,44,1008,2024-05-31,4,5,17613.0,4357.0,Mumbai
4868,189,1019,2024-09-30,1,10,6461.1,2276.1,Chennai
4869,280,1017,2024-06-27,2,0,4242.0,1562.0,Delhi
4870,52,1003,2025-11-07,1,10,33564.6,8428.6,Kolkata
4871,326,1006,2024-04-30,4,5,21625.8,3337.8,Ahmedabad
4872,526,1002,2024-06-22,3,10,148462.2,37879.2,Hyderabad
4873,676,1005,2025-02-10,4,5,255819.8,103615.8,Hyderabad
4874,646,1017,2024-03-17,4,10,7635.6,2275.6,Bengaluru
4875,384,1011,2025-01-06,4,0,4220.0,1636.0,Delhi
4876,187,1001,2024-07-20,4,0,63580.0,12292.0,Chennai
4877,315,1014,2025-07-04,4,15,12362.4,1978.4,Pune
4878,402,1001,2024-12-03,4,0,63580.0,12292.0,Delhi
4879,641,1003,2024-05-07,4,0,149176.0,48632.0,Mumbai
4880,48,1018,2024-09-25,1,0,7121.0,1889.0,Chennai
4881,698,1007,2024-08-19,2,0,10782.0,1964.0,Hyderabad
4882,34,1005,2024-08-21,3,10,181766.7,67613.7,Hyderabad
4883,375,1007,2025-10-26,2,15,9164.7,346.7,Kolkata
4884,689,1001,2025-03-27,4,0,63580.0,12292.0,Pune
4885,208,1011,2024-12-29,3,0,3165.0,1227.0,Pune
4886,672,1006,2024-09-29,4,15,19349.4,1061.4,Pune
4887,529,1019,2024-11-20,3,15,18306.45,5751.45,Hyderabad
4888,519,1001,2024-03-24,4,0,63580.0,12292.0,Ahmedabad
4889,45,1017,2025-09-27,2,20,3393.6,713.6,Mumbai
4890,122,1018,2025-01-04,3,0,21363.0,5667.0,Bengaluru
4891,753,1003,2024-05-31,3,15,95099.7,19691.7,Bengaluru
4892,682,1014,2025-11-10,3,0,10908.0,3120.0,Delhi
4893,478,1010,2025-12-05,2,0,5276.0,2176.0,Mumbai
4894,616,1019,2024-12-23,4,15,24408.6,7668.6,Bengaluru
4895,194,1020,2024-10-16,2,5,7778.6,2892.6,Kolkata
4896,116,1003,2024-04-05,2,0,74588.0,24316.0,Pune
4897,467,1003,2025-10-06,1,10,33564.6,8428.6,Kolkata
4898,199,1001,2025-12-10,3,10,42916.5,4450.5,Pune
4899,373,1010,2025-11-13,3,5,7518.3,2868.3,Ahmedabad
4900,637,1020,2024-04-17,4,0,16376.0,6604.0,Kolkata
4901,4,1004,2025-11-27,4,20,141539.2,37407.2,Hyderabad
4902,527,1006,2025-12-17,1,20,4552.8,-19.2,Ahmedabad
4903,359,1001,2024-01-18,2,10,28611.0,2967.0,Delhi
4904,315,1010,2024-03-15,2,0,5276.0,2176.0,Pune
4905,231,1009,2024-03-23,3,15,12553.65,4339.65,Mumbai
4906,586,1018,2025-12-03,4,0,28484.0,7556.0,Bengaluru
4907,375,1013,2025-08-13,1,0,7814.0,1442.0,Kolkata
4908,364,1011,2024-02-05,3,0,3165.0,1227.0,Delhi
4909,582,1016,2025-07-28,4,10,2448.0,244.0,Hyderabad
4910,748,1008,2024-01-24,1,0,4635.0,1321.0,Bengaluru
4911,615,1013,2024-11-02,2,0,15628.0,2884.0,Ahmedabad
4912,698,1020,2025-12-21,3,10,11053.8,3724.8,Hyderabad
4913,573,1020,2025-02-03,1,15,3479.9,1036.9,Mumbai
4914,533,1010,2024-12-31,3,0,7914.0,3264.0,Delhi
4915,312,1018,2024-04-10,4,0,28484.0,7556.0,Delhi
4916,283,1010,2024-04-15,1,10,2374.2,824.2,Pune
4917,637,1002,2024-08-25,4,15,186952.4,39508.4,Kolkata
4918,91,1010,2024-08-06,1,0,2638.0,1088.0,Bengaluru
4919,488,1010,2024-10-10,3,10,7122.6,2472.6,Pune
4920,187,1007,2025-12-23,3,0,16173.0,2946.0,Chennai
4921,141,1019,2024-05-20,3,0,21537.0,8982.0,Kolkata
4922,355,1014,2024-06-14,3,5,10362.6,2574.6,Bengaluru
4923,670,1015,2024-04-14,1,0,2968.0,1284.0,Chennai
4924,267,1003,2025-10-10,4,5,141717.2,41173.2,Bengaluru
4925,765,1014,2024-03-02,3,0,10908.0,3120.0,Chennai
4926,304,1013,2025-10-19,2,15,13283.8,539.8,Chennai
4927,469,1013,2024-11-03,2,10,14065.2,1321.2,Hyderabad
4928,474,1009,2025-02-07,1,0,4923.0,2185.0,Chennai
4929,696,1016,2024-05-03,1,0,680.0,129.0,Chennai
4930,686,1016,2024-09-13,2,0,1360.0,258.0,Bengaluru
4931,485,1006,2025-03-25,3,10,15365.7,1649.7,Pune
4932,196,1017,2024-10-21,1,0,2121.0,781.0,Bengaluru
4933,17,1010,2025-07-18,1,0,2638.0,1088.0,Delhi
4934,197,1019,2025-06-03,2,5,13640.1,5270.1,Kolkata
4935,60,1005,2025-06-11,3,10,181766.7,67613.7,Ahmedabad
4936,799,1012,2024-04-19,4,0,11256.0,3188.0,Delhi
4937,527,1017,2024-12-17,1,0,2121.0,781.0,Ahmedabad
4938,628,1003,2024-10-22,4,0,149176.0,48632.0,Bengaluru
4939,415,1006,2025-11-03,2,0,11382.0,2238.0,Kolkata
4940,784,1020,2025-02-21,4,0,16376.0,6604.0,Hyderabad
